shopno,utilization_ratio,portability_rate,rice_per_card,trans_volatility,latitude,longitude,distname,distcode,cluster,dbscan_cluster
2914007,0.9914784314233889,0.014624494756236839,24.576439003817857,7.912856658161504,18.463802,77.932063,Kamareddy,926,4,0
2914008,0.9644245501055608,0.040609485706437576,19.24154571116898,19.59208395486763,18.458135,77.874064,Kamareddy,926,0,0
2914009,0.8869421801006088,0.11710216217458178,20.025253040955185,24.498868979624103,18.452512,77.884056,Kamareddy,926,0,0
2914010,0.6258058352382644,0.37980495162782474,20.030725705180345,52.212902544469095,18.475325,77.9112,Kamareddy,926,3,0
2914011,0.8102541283549747,0.19902348240574094,20.31612841098349,32.209520362315885,18.475622,77.869338,Kamareddy,926,0,0
2914012,0.9454509502253381,0.058369105734966974,22.39125455831878,13.543762311003018,18.47536,77.857067,Kamareddy,926,4,0
2914013,0.8770377975469412,0.12504054858031544,23.487283050663386,16.30671232943888,18.490533,77.841638,Kamareddy,926,4,0
2914014,0.4657013387938716,0.5345817850417319,19.568828386573006,61.63001395983661,18.423992,77.874479,Kamareddy,926,3,0
2914015,0.9116964181442091,0.08872839234326726,20.561219354109035,9.861229252204417,18.448145,77.894295,Kamareddy,926,0,0
2914016,0.33230441403944694,0.6709264269371803,20.096433273293908,52.08894912253131,18.475342,77.911108,Kamareddy,926,2,0
2915002,0.9722485620031828,0.034907819945016856,21.164830617538875,35.27401533190499,18.180655,77.902773,Kamareddy,926,4,0
2915003,0.8198615459942605,0.18130913346853575,20.20884171449226,23.239966848369214,18.256292,77.968345,Kamareddy,926,0,0
2915004,0.9369289788627045,0.07727409967615317,20.550371246236462,15.253441830771473,18.311041,77.947302,Kamareddy,926,0,0
2915005,0.5652480255953843,0.43541709329248474,21.392297390119843,55.327773871504675,18.296756,77.902459,Kamareddy,926,3,0
2915006,0.965822223304431,0.034454440851226405,22.279168807633667,26.725617311666642,18.317405,77.909962,Kamareddy,926,4,0
2915007,0.8688211720750804,0.133496737260305,19.815543140598884,21.192177197830244,18.256642,77.955272,Kamareddy,926,0,0
2915008,0.9415122921366503,0.06029671233988956,19.397386979566974,12.660593998469752,18.268863,77.870294,Kamareddy,926,0,0
2915009,0.8928103214972106,0.1118134634031461,22.567821901132678,15.196982459095912,18.250346,77.898296,Kamareddy,926,4,0
2915010,0.8204607130939935,0.1842431468484132,20.190987996451288,29.944324363330605,18.205916,77.916526,Kamareddy,926,0,0
2915011,0.9576973582922196,0.044844441819086554,20.178794811345554,6.779787403848243,18.214371,77.870494,Kamareddy,926,0,0
2915012,0.8998199648582457,0.10271320889184406,23.46474826998426,7.222365372670831,18.196387,77.866792,Kamareddy,926,4,0
2915013,0.9568640427385404,0.04348185175813521,20.2955572045828,19.753094164308518,18.227181,77.911289,Kamareddy,926,0,0
2915014,0.8850981048776198,0.11767030300993679,20.545093048385443,4.180944339082069,18.208658,77.85938,Kamareddy,926,0,0
2915016,0.9616337954810926,0.04022144012163185,20.752093440521044,8.2406836485254,18.224506,77.968357,Kamareddy,926,0,0
2915018,0.9682894881620886,0.034353061445969627,19.808750733631282,11.519954843918063,18.277903,77.906823,Kamareddy,926,0,0
2915019,0.9499975606320806,0.0504065500696517,19.173678517393263,15.839325631263533,18.26553,77.9314,Kamareddy,926,0,0
2915020,0.8671035933207851,0.13427923946143572,20.78057760111336,25.067593351839776,18.229984,77.935434,Kamareddy,926,0,0
2915022,0.9715035198274259,0.028496480172574116,25.8159361706777,11.744509250579426,18.280086,77.862983,Kamareddy,926,4,0
2915023,0.957794333626762,0.04220566637323796,20.60315877014295,9.80022116971701,18.251244,77.880952,Kamareddy,926,0,0
2915024,0.9412713048177005,0.061040537194357286,21.58473237126715,11.329155030035611,18.25138,77.92361,Kamareddy,926,4,0
2916002,0.9168185598603457,0.08838165977115853,23.461829904678602,24.748140199816103,18.271909,77.708233,Kamareddy,926,4,0
2916003,0.5524239416246511,0.448132078432757,23.180928662575948,32.716011957811226,18.288899,77.758048,Kamareddy,926,3,0
2916004,0.8428178826432348,0.16098017916591525,22.65464798239241,39.90101669136922,18.266768,77.742126,Kamareddy,926,4,0
2916006,0.9093257029626672,0.09170726586913264,25.42841176418468,23.28179271278701,18.295984,77.698064,Kamareddy,926,4,0
2916007,0.8664672192740565,0.13445882423307337,25.061898176889677,20.531604857622714,18.292976,77.711048,Kamareddy,926,4,0
2916008,0.8989876946900871,0.10170429462397232,23.57172581990422,43.32688786218853,18.292544,77.656575,Kamareddy,926,4,0
2916009,0.9411203302207569,0.05943524059622388,23.995561327378617,25.51947966484686,18.314138,77.651264,Kamareddy,926,4,0
2916012,0.9642366145908539,0.0374720727003333,22.651316315093798,11.846202442777649,18.307094,77.781548,Kamareddy,926,4,0
2916013,0.848513965266696,0.15161864462142619,22.798382420329183,27.06350859620656,18.265053,77.75776,Kamareddy,926,4,0
2916014,0.5221217591430901,0.4781450166913022,22.759100656715326,31.21643024500687,18.290734,77.759392,Kamareddy,926,3,0
2917002,0.6135255073033157,0.3880802104103863,22.234131532014377,27.611440122090034,18.224117,77.824445,Kamareddy,926,3,0
2917003,0.5031004338238936,0.49777700831626226,22.25246333539746,19.376741936631593,18.220642,77.823937,Kamareddy,926,3,0
2917004,0.6272549090539241,0.3752768338698055,22.56155870087981,31.20676319270417,18.220611,77.823878,Kamareddy,926,3,0
2917005,0.6186459258083599,0.38177883137770996,21.222635639904038,21.22161970390437,18.219116,77.823532,Kamareddy,926,3,0
2917006,0.8941580182516836,0.10813912640265273,21.695067716956892,18.33319152057409,18.207026,77.802044,Kamareddy,926,4,0
2917007,0.9915027390991827,0.009525215003252326,22.83691815133617,22.041161672692603,18.201312,77.772259,Kamareddy,926,4,0
2917008,0.9305803418543427,0.07030085906714335,22.622956274271804,9.374659271312314,18.230846,77.759788,Kamareddy,926,4,0
2917009,0.9739220542423022,0.02995208801849423,22.502998541580986,6.288232813850188,18.21942,77.76067,Kamareddy,926,4,0
2917010,0.955454125592963,0.04465738011597642,22.377080318463978,19.832612342182028,18.228404,77.781239,Kamareddy,926,4,0
2917011,0.9603452936370674,0.052640704975026945,22.734569370186385,17.932275440195927,18.26543,77.852325,Kamareddy,926,4,0
2917012,0.9652992343260943,0.03731154753994458,19.605118676645603,54.67780684680353,18.321148,77.848417,Kamareddy,926,0,0
2917013,0.9187960388394009,0.08313790398603016,21.156209127723237,14.553028564326024,18.290141,77.824004,Kamareddy,926,4,0
2917014,0.9165271685568984,0.08476851932239349,22.30302211321701,18.341855013062258,18.331488,77.834019,Kamareddy,926,4,0
2917015,0.9781690433951288,0.022819599207376983,21.619864193026924,5.810004960020947,18.303217,77.880218,Kamareddy,926,4,0
2917016,0.9826285653210529,0.02764438182885167,20.827841754868725,5.932502109632001,18.265041,77.826899,Kamareddy,926,0,0
2917017,0.9411222296911399,0.06666798054199875,21.401320561732103,6.873773961435337,18.27724,77.83562,Kamareddy,926,4,0
2917018,0.9386796575499947,0.0715456484672034,22.871317584910013,22.1800180786771,18.357306,77.831873,Kamareddy,926,4,0
2917019,0.9117092353804247,0.09265784471616481,20.88125583346645,10.018824646166856,18.348032,77.859544,Kamareddy,926,4,0
2917020,0.8475944673108351,0.16240576167102375,22.10438618792852,14.258866397296828,18.355806,77.851135,Kamareddy,926,4,0
2917021,0.9723277988436628,0.028603734176652133,22.41768911498984,7.669593215974511,18.278275,77.79509,Kamareddy,926,4,0
2917022,0.679932663575669,0.32330826549554875,21.959519263524317,21.23328087575655,18.256277,77.798651,Kamareddy,926,4,0
2917023,0.6454183973410029,0.3579010021237298,21.905608492774228,5.84677082362901,18.257487,77.797982,Kamareddy,926,3,0
2917024,0.9723240740250305,0.02920439597737444,22.723346159938615,4.641322216909986,18.259878,77.776847,Kamareddy,926,4,0
2917025,0.8105525181964714,0.19071945471853488,24.289589363342046,16.201091613163847,18.242236,77.834803,Kamareddy,926,4,0
2917026,0.9388930710506005,0.061923940120672594,22.577740163000268,13.90679743069284,18.284216,77.843361,Kamareddy,926,4,0
2917027,0.9868550455586977,0.022528508470526572,20.49936293200172,9.652968608447091,18.308432,77.802492,Kamareddy,926,0,0
2918002,0.4397987742078987,0.5604816311903724,21.24860473897562,16.193184116246567,18.228187,78.355405,Kamareddy,926,3,0
2918003,0.3010675686441077,0.6992736093249946,20.81473274225697,18.394620652938652,18.259484,78.334047,Kamareddy,926,2,0
2918004,0.35888512207895445,0.6442279243205488,21.391683086002402,57.562752221812275,18.260215,78.331338,Kamareddy,926,2,0
2918005,0.2520665754182852,0.7483240050554781,20.865019087781317,6.015783836908848,18.259081,78.333563,Kamareddy,926,2,0
2918006,0.9611550991180676,0.04306402240337861,21.539978187709774,9.267906380081241,18.217519,78.346362,Kamareddy,926,4,0
2918007,0.9423752535807929,0.058044545136412974,21.296857460432594,6.137785740240812,18.241037,78.352607,Kamareddy,926,4,0
2918008,0.9361256369132434,0.0655883514569211,24.35729520660905,7.6933212670618865,18.251447,78.359907,Kamareddy,926,4,0
2918009,0.4268996218501504,0.5739012119193517,21.126737282624042,12.086816495873759,18.228138,78.355466,Kamareddy,926,3,0
2918010,0.7748444356230075,0.22590523675366977,20.14580086972252,5.698284246135293,18.229461,78.279242,Kamareddy,926,0,0
2918011,0.8814376179774196,0.1231246648292879,20.967105913613285,6.388683036116337,18.230031,78.280288,Kamareddy,926,4,0
2918012,0.7471525855143154,0.2539063178594976,19.969506262703252,4.990384843546582,18.240336,78.30046,Kamareddy,926,0,0
2918013,0.7612721724751014,0.24164960123263965,21.484710510335645,14.142135623730953,18.190794,78.278521,Kamareddy,926,4,0
2918014,0.8435808899323273,0.16263780789230664,23.310861707442015,15.329870387853063,18.189535,78.277861,Kamareddy,926,4,0
2918015,0.511506058357298,0.4911754838746577,24.050402851773406,21.666925601585266,18.171386,78.249183,Kamareddy,926,4,0
2918016,0.9862254702381569,0.04143329658388024,24.156487966658133,9.005882040647057,18.168425,78.264176,Kamareddy,926,4,0
2918017,0.9673314727110323,0.03339693487240984,20.90274203091414,9.820808310015472,18.23701,78.248031,Kamareddy,926,4,0
2918018,0.43109441962075956,0.572345943430333,24.21491065328277,21.083635939597745,18.171463,78.249197,Kamareddy,926,2,0
2918019,0.7944808642815177,0.20744377784580093,19.036717578882758,6.921089353021848,18.241744,78.29975,Kamareddy,926,0,0
2918020,0.22868690582269363,0.7716150502755962,21.02346344413959,67.61153893415187,18.260226,78.331357,Kamareddy,926,2,0
2919002,0.6920574406870147,0.3094589887427772,22.07591384116607,6.350594402186588,18.41304,78.367543,Kamareddy,926,4,0
2919003,0.6559774971951173,0.34563496599499416,21.1478602191163,11.38478372621152,18.413402,78.36862,Kamareddy,926,3,0
2919004,0.7989704203876734,0.20282218712748737,21.539148867457108,12.284296515743156,18.406934,78.366221,Kamareddy,926,4,0
2919005,0.7468232660204909,0.2546228524421634,21.50888387305092,18.289139149709545,18.411348,78.366659,Kamareddy,926,4,0
2919006,0.9119388349152279,0.08853949340374602,21.132510652779175,20.8958831120985,18.414287,78.370775,Kamareddy,926,4,0
2919007,0.9071774684892576,0.09734595836605792,20.27784555430568,4.128478530326814,18.391221,78.353637,Kamareddy,926,0,0
2919008,0.9044788604028738,0.09933416946199033,21.412335699150475,7.151940037879145,18.392532,78.322333,Kamareddy,926,4,0
2919009,0.9456051950670358,0.05541080909448541,20.6545963001197,9.488779996016753,18.386493,78.380322,Kamareddy,926,0,0
2919010,0.4958087184244737,0.5043656783753583,20.09878691231782,23.426070694364004,18.406608,78.334199,Kamareddy,926,3,0
2919011,0.45306324111604934,0.547259803678579,20.56340867225513,18.511745705471423,18.406599,78.334248,Kamareddy,926,3,0
2919012,0.9334582522743964,0.0688937773802348,19.81633236168556,11.05862122727223,18.418133,78.328506,Kamareddy,926,0,0
2919013,0.3928099308732172,0.6095188381420937,18.479834859793794,23.678886273902613,18.37811,78.36514,Kamareddy,926,3,0
2919014,0.7648093143822551,0.23594630023860397,19.19678078189401,21.201298872748943,18.43429,78.332168,Kamareddy,926,0,0
2919015,0.9655703672970636,0.03871332302032288,18.410264409102904,7.976412270523607,18.408781,78.32001,Kamareddy,926,0,0
2919016,0.9860188476540275,0.015308880178489241,22.787188323957825,7.728776756239198,18.44182,78.347625,Kamareddy,926,4,0
2919017,0.8471724861505068,0.16325772279379278,21.926895552043877,11.299875756760624,18.403621,78.459403,Kamareddy,926,4,0
